age,gender,height_cm,weight_kg,bmi,fitness_level,goal,exercise,duration_min,intensity,sets,reps,heart_rate_avg,training_volume,effort_score,metabolic_proxy,hr_reserve_ratio,calories_burned,meal_plan
43,Male,176.8,98.8,31.61,Intermediate,Muscle Gain,Squats,45,Medium,3,6,137,18,135,2.245,0.774,620.4,mg_intermediate
20,Male,183.5,73.9,21.95,Advanced,Fat Loss,L-sit,43,Medium,3,19,150,57,129,3.519,0.75,281.4,fl_advanced
32,Male,185.2,72.9,21.25,Beginner,Muscle Gain,Push-ups,40,High,5,12,164,60,200,2.209,0.872,381.8,mg_beginner
43,Female,164.6,73.8,27.24,Beginner,Muscle Gain,Dips,31,Low,5,7,124,35,155,1.677,0.701,192.1,mg_beginner
23,Female,164.9,70.5,25.93,Beginner,Fat Loss,Push-ups,39,High,3,20,172,60,117,2.938,0.873,412.1,fl_beginner
37,Female,163.8,51.5,19.19,Beginner,Maintenance,Squats,25,Low,2,9,127,18,50,1.355,0.694,86.3,mt_standard
32,Male,177.8,95.3,30.15,Advanced,Muscle Gain,Handstand,48,High,5,9,162,45,240,2.888,0.862,691.2,mg_advanced
30,Male,176.4,77.9,25.03,Beginner,Muscle Gain,Push-ups,43,Low,5,9,131,45,215,2.513,0.689,282.8,mg_beginner
29,Female,161.6,74.1,28.37,Beginner,Maintenance,Plank,26,Low,3,9,131,27,78,2.47,0.686,74.7,mt_standard
18,Female,165.3,115.4,42.23,Beginner,Fat Loss,Push-ups,26,Low,4,14,137,56,104,6.074,0.678,220.0,fl_beginner
36,Male,170.0,128.0,44.29,Advanced,Muscle Gain,Muscle-ups,66,Medium,5,11,139,55,330,3.459,0.755,1839.7,mg_advanced
39,Female,157.5,40.0,16.12,Beginner,Fat Loss,Squats,34,Low,5,17,126,85,170,1.0,0.696,97.2,fl_beginner
27,Male,175.8,56.3,18.22,Advanced,Muscle Gain,L-sit,69,Medium,5,12,145,60,345,2.011,0.751,378.2,mg_advanced
38,Female,157.0,72.3,29.33,Beginner,Muscle Gain,Squats,32,Medium,4,12,143,48,128,1.854,0.786,241.6,mg_beginner
20,Female,161.9,85.7,32.7,Intermediate,Muscle Gain,Pull-ups,52,Medium,4,7,152,28,208,4.081,0.76,598.9,mg_intermediate
31,Female,170.8,83.2,28.52,Beginner,Muscle Gain,Squats,43,Medium,4,12,148,48,172,2.6,0.783,351.4,mg_beginner
37,Male,176.5,124.5,39.97,Intermediate,Fat Loss,Squats,43,Medium,4,14,141,56,172,3.276,0.77,716.4,fl_intermediate
39,Female,153.1,71.6,30.55,Beginner,Fat Loss,Plank,36,Medium,5,16,142,80,180,1.79,0.785,178.9,fl_beginner
45,Male,179.4,59.3,18.43,Beginner,Muscle Gain,Push-ups,33,High,3,12,154,36,99,1.289,0.88,286.7,mg_beginner
38,Female,162.2,90.5,34.4,Beginner,Fat Loss,Plank,31,Low,4,16,127,64,124,2.321,0.698,105.3,fl_beginner
42,Female,159.4,40.0,15.74,Intermediate,Muscle Gain,Squats,36,Medium,4,10,138,40,144,0.93,0.775,175.5,mg_intermediate
33,Female,148.0,40.0,18.26,Intermediate,Muscle Gain,Squats,44,High,3,12,162,36,132,1.176,0.866,324.4,mg_intermediate
26,Male,173.6,84.5,28.04,Beginner,Fat Loss,Push-ups,27,Medium,4,13,151,52,108,3.13,0.778,247.5,fl_beginner
38,Female,148.0,104.0,47.48,Intermediate,Muscle Gain,Pull-ups,55,Medium,5,11,141,55,275,2.667,0.775,776.8,mg_intermediate
39,Male,174.8,83.8,27.43,Intermediate,Fat Loss,Push-ups,31,Low,3,19,123,57,93,2.095,0.68,247.4,fl_intermediate
25,Male,171.3,42.2,14.38,Intermediate,Muscle Gain,Squats,38,Low,4,10,130,40,152,1.623,0.667,135.9,mg_intermediate
21,Male,177.9,56.6,17.88,Beginner,Muscle Gain,Dips,34,Low,3,11,135,33,102,2.573,0.678,146.4,mg_beginner
29,Male,170.7,69.6,23.89,Beginner,Fat Loss,Squats,24,Medium,5,12,149,60,120,2.32,0.78,161.5,fl_beginner
45,Male,168.4,76.6,27.01,Intermediate,Muscle Gain,Pull-ups,40,Medium,4,6,136,24,160,1.665,0.777,444.3,mg_intermediate
29,Female,165.1,103.6,38.01,Intermediate,Maintenance,Pull-ups,41,Medium,3,12,146,36,123,3.453,0.764,543.6,mt_standard
32,Male,164.4,75.1,27.79,Advanced,Muscle Gain,Muscle-ups,55,Medium,5,6,142,30,275,2.276,0.755,752.9,mg_advanced
48,Male,176.8,115.2,36.85,Beginner,Fat Loss,Push-ups,36,Medium,4,12,137,48,144,2.351,0.797,463.2,fl_beginner
22,Female,162.1,87.5,33.3,Beginner,Fat Loss,Squats,33,Low,4,17,135,68,132,3.804,0.682,230.5,fl_beginner
41,Female,169.3,82.4,28.75,Advanced,Muscle Gain,L-sit,71,High,5,11,154,55,355,1.962,0.86,823.9,mg_advanced
29,Male,169.9,75.8,26.26,Intermediate,Maintenance,Pull-ups,35,Low,3,14,128,42,105,2.527,0.67,240.4,mt_standard
28,Male,178.2,59.1,18.61,Beginner,Fat Loss,Squats,24,Low,5,13,132,65,120,2.038,0.688,115.5,fl_beginner
31,Male,181.2,44.7,13.61,Advanced,Fat Loss,L-sit,52,High,4,19,162,76,208,1.397,0.857,354.4,fl_advanced
21,Female,174.8,103.9,34.0,Intermediate,Muscle Gain,Dips,37,High,5,6,172,30,185,4.723,0.864,634.8,mg_intermediate
44,Male,186.4,127.8,36.78,Intermediate,Maintenance,Push-ups,33,High,3,10,153,30,99,2.84,0.869,816.9,mt_standard
38,Female,171.7,110.4,37.45,Beginner,Muscle Gain,Squats,32,Medium,5,11,143,55,160,2.831,0.786,396.0,mg_beginner
18,Female,172.1,91.2,30.79,Intermediate,Fat Loss,Pull-ups,37,Low,4,17,133,68,148,4.8,0.658,351.3,fl_intermediate
23,Female,149.7,91.7,40.92,Intermediate,Fat Loss,Push-ups,30,High,5,16,170,80,150,3.821,0.863,495.2,fl_intermediate
20,Male,171.8,116.5,39.47,Beginner,Muscle Gain,Push-ups,34,Medium,3,8,155,24,102,5.548,0.775,426.5,mg_beginner
26,Female,164.3,88.8,32.9,Beginner,Muscle Gain,Push-ups,42,Medium,4,10,151,40,168,3.289,0.778,378.9,mg_beginner
30,Female,163.9,103.6,38.57,Intermediate,Fat Loss,Push-ups,41,Low,3,16,127,48,123,3.342,0.668,452.5,fl_intermediate
25,Male,201.3,87.8,21.67,Intermediate,Maintenance,Squats,43,Medium,3,8,149,24,129,3.377,0.764,490.1,mt_standard
41,Female,163.6,96.9,36.2,Advanced,Fat Loss,Pull-ups,54,High,3,16,154,48,162,2.307,0.86,1128.8,fl_advanced
36,Male,172.0,58.2,19.67,Advanced,Fat Loss,Pull-ups,42,High,3,15,158,45,126,1.573,0.859,503.8,fl_advanced
18,Male,157.7,91.6,36.83,Beginner,Muscle Gain,Dips,30,Medium,4,11,156,44,120,4.821,0.772,282.6,mg_beginner
28,Female,164.1,100.8,37.43,Beginner,Fat Loss,Squats,23,Low,4,16,132,64,92,3.476,0.688,162.4,fl_beginner
21,Male,185.6,101.5,29.47,Beginner,Maintenance,Squats,26,Low,3,12,135,36,78,4.614,0.678,175.2,mt_standard
23,Male,157.7,93.8,37.72,Beginner,Muscle Gain,Push-ups,34,Medium,4,7,153,28,136,3.908,0.777,378.5,mg_beginner
22,Female,170.0,54.3,18.79,Beginner,Maintenance,Plank,27,Low,3,15,135,45,81,2.361,0.682,60.9,mt_standard
30,Male,173.2,59.5,19.83,Intermediate,Muscle Gain,Pull-ups,52,Medium,4,12,146,48,208,1.919,0.768,454.4,mg_intermediate
17,Male,165.7,74.6,27.17,Beginner,Fat Loss,Squats,25,Low,3,19,137,57,75,4.144,0.675,134.7,fl_beginner
19,Male,183.0,54.3,16.21,Beginner,Muscle Gain,Squats,26,Low,3,8,136,24,78,2.715,0.677,95.9,mg_beginner
26,Female,160.5,83.0,32.22,Advanced,Muscle Gain,Muscle-ups,48,Medium,3,12,146,36,144,3.074,0.753,758.1,mg_advanced
27,Female,160.5,50.4,19.57,Beginner,Muscle Gain,Push-ups,39,High,4,12,168,48,156,1.8,0.87,322.1,mg_beginner
48,Male,177.7,101.8,32.24,Beginner,Maintenance,Squats,34,Low,2,8,122,16,68,2.078,0.709,244.2,mt_standard
38,Male,178.9,109.0,34.06,Intermediate,Maintenance,Push-ups,42,Medium,3,9,141,27,126,2.795,0.775,717.9,mt_standard
16,Female,163.0,90.2,33.95,Beginner,Muscle Gain,Push-ups,41,Low,5,9,138,45,205,5.306,0.676,295.5,mg_beginner
34,Male,162.5,93.4,35.37,Intermediate,Muscle Gain,Dips,48,Low,3,9,125,27,144,2.669,0.672,432.2,mg_intermediate
44,Male,174.4,66.3,21.8,Intermediate,Fat Loss,Push-ups,30,Medium,4,13,137,52,120,1.473,0.778,265.5,fl_intermediate
24,Male,163.0,52.6,19.8,Advanced,Fat Loss,Plank,62,High,5,16,168,80,310,2.104,0.857,341.3,fl_advanced
25,Female,165.8,49.9,18.15,Advanced,Muscle Gain,Muscle-ups,71,Low,5,10,126,50,355,1.919,0.646,435.8,mg_advanced
47,Male,175.3,75.4,24.54,Intermediate,Fat Loss,Push-ups,43,Medium,3,13,135,39,129,1.571,0.78,441.6,fl_intermediate
31,Female,161.9,65.7,25.07,Beginner,Muscle Gain,Dips,43,Medium,5,9,148,45,215,2.053,0.783,331.2,mg_beginner
27,Female,160.1,95.6,37.3,Beginner,Muscle Gain,Dips,30,High,3,6,168,18,90,3.414,0.87,363.2,mg_beginner
46,Female,165.2,88.8,32.54,Advanced,Maintenance,Pull-ups,46,Medium,4,10,133,40,184,1.889,0.764,710.4,mt_standard
22,Male,164.3,75.9,28.12,Beginner,Maintenance,Push-ups,24,Medium,3,9,153,27,72,3.3,0.773,216.7,mt_standard
49,Male,182.7,98.9,29.63,Beginner,Fat Loss,Push-ups,34,Medium,3,13,136,39,102,1.978,0.795,361.4,fl_beginner
30,Female,174.0,97.7,32.27,Beginner,Fat Loss,Push-ups,35,Medium,3,16,148,48,105,3.152,0.779,384.6,fl_beginner
28,Female,148.4,124.3,56.44,Beginner,Fat Loss,Push-ups,33,Low,5,17,132,85,165,4.286,0.688,326.1,fl_beginner
28,Male,162.3,100.2,38.04,Beginner,Muscle Gain,Push-ups,39,High,5,9,168,45,195,3.455,0.875,445.2,mg_beginner
42,Female,164.2,114.5,42.47,Intermediate,Muscle Gain,Pull-ups,41,High,4,8,155,32,164,2.663,0.871,751.2,mg_intermediate
33,Male,167.3,88.9,31.76,Beginner,Fat Loss,Plank,32,High,4,17,164,68,128,2.615,0.877,208.9,fl_beginner
49,Male,172.5,87.3,29.34,Intermediate,Fat Loss,Squats,52,Medium,4,17,133,68,208,1.746,0.778,625.7,fl_intermediate
50,Male,183.2,117.8,35.1,Beginner,Fat Loss,Push-ups,33,Low,5,13,121,65,165,2.31,0.712,286.6,fl_beginner
24,Male,178.9,57.2,17.87,Beginner,Maintenance,Push-ups,24,High,2,12,171,24,48,2.288,0.872,199.9,mt_standard
16,Male,169.0,79.9,27.98,Beginner,Fat Loss,Squats,21,High,3,12,177,36,63,4.7,0.868,221.2,fl_beginner
29,Female,164.5,94.0,34.74,Advanced,Maintenance,Pull-ups,52,Medium,4,13,144,52,208,3.133,0.754,789.8,mt_standard
32,Female,167.8,87.3,31.0,Intermediate,Muscle Gain,Pull-ups,45,Low,4,9,126,36,180,2.645,0.67,373.1,mg_intermediate
27,Male,189.8,73.9,20.51,Intermediate,Maintenance,Push-ups,41,Medium,4,15,148,60,164,2.639,0.767,425.2,mt_standard
30,Male,186.8,40.0,11.46,Beginner,Maintenance,Squats,25,High,4,12,166,48,100,1.29,0.874,137.0,mt_standard
28,Female,163.4,78.8,29.51,Intermediate,Fat Loss,Push-ups,51,Low,4,20,128,80,204,2.717,0.667,375.8,fl_intermediate
17,Male,181.8,104.3,31.56,Advanced,Muscle Gain,Muscle-ups,69,High,3,12,174,36,207,5.794,0.857,1838.7,mg_advanced
27,Male,173.7,82.2,27.24,Intermediate,Fat Loss,Push-ups,52,Medium,4,13,148,52,208,2.936,0.767,627.2,fl_intermediate
23,Male,180.4,96.0,29.5,Beginner,Muscle Gain,Push-ups,31,Medium,5,9,153,45,155,4.0,0.777,337.1,mg_beginner
30,Female,157.5,43.5,17.54,Beginner,Muscle Gain,Dips,37,Low,4,10,131,40,148,1.403,0.689,112.4,mg_beginner
24,Male,175.9,75.4,24.37,Advanced,Muscle Gain,Handstand,67,High,4,9,168,36,268,3.016,0.857,850.8,mg_advanced
33,Male,177.6,69.6,22.07,Intermediate,Fat Loss,Pull-ups,52,High,5,20,162,100,260,2.047,0.866,629.7,fl_intermediate
27,Female,148.0,89.5,40.86,Intermediate,Muscle Gain,Squats,51,Medium,3,12,148,36,153,3.196,0.767,641.2,mg_intermediate
21,Male,176.0,132.3,42.71,Beginner,Muscle Gain,Push-ups,44,Medium,4,9,154,36,176,6.014,0.774,685.9,mg_beginner
36,Female,158.5,81.2,32.32,Beginner,Muscle Gain,Push-ups,43,Medium,4,12,144,48,172,2.195,0.783,381.1,mg_beginner
34,Male,172.5,116.8,39.25,Advanced,Muscle Gain,Muscle-ups,73,Low,5,8,122,40,365,3.337,0.656,1001.7,mg_advanced
25,Female,160.7,53.8,20.83,Beginner,Fat Loss,Plank,39,Low,5,14,133,70,195,2.069,0.682,86.5,fl_beginner
30,Male,170.5,91.1,31.34,Beginner,Fat Loss,Plank,28,Low,3,19,131,57,84,2.939,0.689,100.8,fl_beginner
44,Female,160.7,50.3,19.48,Intermediate,Maintenance,Push-ups,44,Medium,2,15,137,30,88,1.118,0.778,321.5,mt_standard
32,Female,166.0,77.3,28.05,Beginner,Muscle Gain,Push-ups,31,Medium,5,6,147,30,155,2.342,0.782,270.1,mg_beginner
27,Male,177.5,110.1,34.95,Beginner,Muscle Gain,Dips,40,Low,4,8,132,32,160,3.932,0.684,341.3,mg_beginner
33,Male,181.9,124.5,37.63,Beginner,Fat Loss,Push-ups,26,Low,5,13,129,65,130,3.662,0.69,253.6,fl_beginner
55,Female,175.5,85.2,27.66,Intermediate,Fat Loss,Squats,41,High,3,18,145,54,123,1.521,0.879,660.2,fl_intermediate
34,Male,176.5,87.2,27.99,Intermediate,Fat Loss,Squats,39,High,3,19,161,57,117,2.491,0.866,615.5,fl_intermediate
49,Male,166.2,97.5,35.3,Beginner,Fat Loss,Squats,22,Medium,3,17,136,51,66,1.95,0.795,226.1,fl_beginner
39,Female,153.1,108.7,46.37,Intermediate,Muscle Gain,Dips,51,Medium,3,6,140,18,153,2.718,0.773,646.0,mg_intermediate
42,Male,171.5,114.1,38.79,Intermediate,Muscle Gain,Pull-ups,43,Medium,4,12,138,48,172,2.653,0.775,693.0,mg_intermediate
41,Female,165.7,49.8,18.14,Intermediate,Fat Loss,Push-ups,37,Medium,4,13,139,52,148,1.186,0.777,248.4,fl_intermediate
31,Male,174.4,86.7,28.51,Intermediate,Maintenance,Pull-ups,25,Medium,4,10,145,40,100,2.709,0.767,258.0,mt_standard
38,Female,166.5,77.0,27.78,Beginner,Fat Loss,Push-ups,31,High,4,15,160,60,124,1.974,0.879,365.8,fl_beginner
21,Female,157.7,54.7,21.99,Beginner,Muscle Gain,Push-ups,35,Medium,5,11,154,55,175,2.486,0.774,224.4,mg_beginner
32,Female,156.2,60.5,24.8,Intermediate,Fat Loss,Pull-ups,40,High,3,14,163,42,120,1.833,0.867,450.0,fl_intermediate
30,Male,172.0,43.2,14.6,Beginner,Maintenance,Squats,31,Medium,4,10,148,40,124,1.394,0.779,124.8,mt_standard
19,Female,163.3,75.2,28.2,Advanced,Muscle Gain,Handstand,73,Medium,3,7,150,21,219,3.76,0.746,650.1,mg_advanced
42,Male,167.4,107.3,38.29,Beginner,Muscle Gain,Squats,39,Low,3,6,125,18,117,2.495,0.702,316.0,mg_beginner
46,Male,170.4,121.8,41.95,Beginner,Fat Loss,Squats,38,Medium,5,19,138,95,190,2.591,0.793,417.8,fl_beginner
23,Male,184.3,83.0,24.44,Beginner,Muscle Gain,Push-ups,28,Low,4,10,134,40,112,3.458,0.68,178.0,mg_beginner
26,Male,174.1,85.4,28.17,Intermediate,Fat Loss,Pull-ups,37,Medium,5,17,148,85,185,3.163,0.763,409.7,fl_intermediate
32,Female,166.3,98.0,35.44,Beginner,Fat Loss,Push-ups,38,Medium,4,17,147,68,152,2.97,0.782,464.5,fl_beginner
51,Male,188.8,115.7,32.46,Beginner,Maintenance,Push-ups,27,Medium,3,9,135,27,81,2.225,0.799,354.0,mt_standard
34,Male,177.9,126.2,39.88,Beginner,Fat Loss,Push-ups,27,Low,3,18,129,54,81,3.606,0.694,232.4,fl_beginner
25,Female,162.2,62.2,23.64,Intermediate,Muscle Gain,Squats,46,Medium,4,8,149,32,184,2.392,0.764,354.1,mg_intermediate
43,Female,149.5,84.9,37.99,Advanced,Muscle Gain,Muscle-ups,79,Medium,3,7,135,21,237,1.93,0.763,1459.1,mg_advanced
25,Female,175.0,101.6,33.18,Beginner,Maintenance,Push-ups,32,Medium,3,10,151,30,96,3.908,0.774,338.5,mt_standard
29,Male,182.6,82.7,24.8,Advanced,Fat Loss,Pull-ups,50,Medium,5,12,144,60,250,2.757,0.754,591.6,fl_advanced
28,Male,178.7,137.8,43.15,Beginner,Fat Loss,Push-ups,27,Medium,5,15,150,75,135,4.752,0.781,451.6,fl_beginner
25,Male,173.6,111.2,36.9,Intermediate,Fat Loss,Pull-ups,48,Low,5,18,130,90,240,4.277,0.667,430.7,fl_intermediate
27,Female,161.8,74.8,28.57,Advanced,Muscle Gain,Handstand,62,Medium,3,7,145,21,186,2.671,0.751,541.2,mg_advanced
44,Male,174.3,85.7,28.21,Beginner,Fat Loss,Push-ups,20,High,4,16,155,64,80,1.904,0.881,233.0,fl_beginner
40,Male,187.3,126.6,36.09,Advanced,Fat Loss,L-sit,55,High,4,19,155,76,220,3.088,0.861,1093.8,fl_advanced
21,Male,168.6,85.9,30.22,Beginner,Fat Loss,Push-ups,35,Low,4,19,135,76,140,3.905,0.678,240.2,fl_beginner
19,Male,185.0,71.0,20.75,Beginner,Muscle Gain,Dips,41,Medium,5,9,155,45,205,3.55,0.771,309.7,mg_beginner
29,Male,173.6,76.9,25.52,Intermediate,Fat Loss,Push-ups,42,Medium,5,18,146,90,210,2.563,0.764,422.8,fl_intermediate
23,Female,155.1,91.9,38.2,Beginner,Muscle Gain,Push-ups,30,Low,5,8,134,40,150,3.829,0.68,225.3,mg_beginner
31,Male,172.1,86.5,29.2,Beginner,Maintenance,Push-ups,32,Medium,3,13,148,39,96,2.703,0.783,288.1,mt_standard
43,Female,158.9,48.4,19.17,Intermediate,Fat Loss,Squats,48,Medium,5,13,137,65,240,1.1,0.774,247.4,fl_intermediate
46,Male,176.3,109.0,35.07,Advanced,Muscle Gain,Handstand,57,Medium,3,8,133,24,171,2.319,0.764,647.4,mg_advanced
40,Male,167.6,72.6,25.85,Beginner,Fat Loss,Squats,36,Medium,3,15,142,45,108,1.771,0.789,249.4,fl_beginner
18,Male,189.1,87.0,24.33,Intermediate,Muscle Gain,Dips,58,High,4,7,174,28,232,4.579,0.861,916.2,mg_intermediate
18,Female,157.4,87.3,35.24,Advanced,Muscle Gain,Muscle-ups,54,High,3,12,173,36,162,4.595,0.856,1286.0,mg_advanced
45,Male,168.9,142.2,49.85,Beginner,Fat Loss,Squats,34,Low,3,18,123,54,102,3.091,0.703,359.9,fl_beginner
58,Male,167.7,91.9,32.68,Advanced,Fat Loss,Squats,62,Medium,3,17,125,51,186,1.558,0.772,924.5,fl_advanced
44,Male,188.9,111.0,31.11,Intermediate,Fat Loss,Pull-ups,31,Medium,3,20,137,60,93,2.467,0.778,458.3,fl_intermediate
53,Male,190.3,81.5,22.51,Advanced,Maintenance,Muscle-ups,49,High,4,12,145,48,196,1.509,0.868,976.3,mt_standard
49,Male,158.1,74.7,29.89,Advanced,Fat Loss,Pull-ups,66,Medium,4,18,131,72,264,1.494,0.766,762.1,fl_advanced
40,Male,173.7,84.4,27.97,Beginner,Muscle Gain,Push-ups,27,Medium,3,7,142,21,81,2.059,0.789,243.1,mg_beginner
17,Female,164.8,107.2,39.47,Beginner,Fat Loss,Muscle-ups,28,Low,4,17,137,68,112,5.956,0.675,285.3,fl_beginner
40,Female,172.0,59.7,20.18,Beginner,Muscle Gain,Dips,26,Medium,4,9,142,36,104,1.456,0.789,189.2,mg_beginner
30,Female,159.1,44.6,17.62,Beginner,Fat Loss,Plank,22,Medium,4,15,148,60,88,1.439,0.779,69.5,fl_beginner
21,Male,174.7,57.5,18.84,Beginner,Maintenance,Push-ups,22,Medium,4,15,154,60,88,2.614,0.774,132.9,mt_standard
18,Female,165.8,82.3,29.94,Beginner,Maintenance,Push-ups,34,High,4,9,176,36,136,4.332,0.871,383.5,mt_standard
39,Female,151.0,86.5,37.94,Beginner,Muscle Gain,Squats,42,Low,4,10,126,40,168,2.163,0.696,260.5,mg_beginner
26,Female,155.7,110.0,45.37,Intermediate,Maintenance,Push-ups,37,High,2,13,168,26,74,4.074,0.866,784.2,mt_standard
21,Male,190.8,84.3,23.16,Intermediate,Muscle Gain,Pull-ups,52,Low,3,7,132,21,156,3.832,0.663,470.4,mg_intermediate
27,Male,179.8,63.8,19.74,Beginner,Fat Loss,Push-ups,24,Low,3,14,132,42,72,2.279,0.684,127.2,fl_beginner
18,Male,181.7,78.3,23.72,Intermediate,Fat Loss,Push-ups,38,Low,4,20,133,80,152,4.121,0.658,251.5,fl_intermediate
34,Female,155.6,88.4,36.51,Beginner,Muscle Gain,Dips,33,Medium,3,9,146,27,99,2.526,0.785,277.3,mg_beginner
24,Female,166.6,76.9,27.71,Beginner,Muscle Gain,Dips,30,Low,5,7,134,35,150,3.076,0.684,152.5,mg_beginner
49,Male,174.2,84.0,27.68,Intermediate,Fat Loss,Squats,51,High,3,18,149,54,153,1.68,0.871,685.6,fl_intermediate
21,Male,166.0,108.1,39.23,Beginner,Maintenance,Push-ups,20,Medium,4,12,154,48,80,4.914,0.774,224.3,mt_standard
31,Male,177.2,119.4,38.03,Beginner,Fat Loss,Push-ups,30,Medium,3,13,148,39,90,3.731,0.783,398.2,fl_beginner
50,Male,172.7,110.8,37.15,Beginner,Muscle Gain,Dips,39,Low,5,12,121,60,195,2.173,0.712,331.8,mg_beginner
27,Female,156.0,98.1,40.31,Intermediate,Muscle Gain,Dips,38,Medium,3,10,148,30,114,3.504,0.767,456.2,mg_intermediate
29,Male,176.6,70.2,22.51,Intermediate,Fat Loss,Handstand,30,High,4,20,165,80,120,2.34,0.864,303.1,fl_intermediate
16,Male,162.4,83.3,31.58,Advanced,Fat Loss,L-sit,67,High,3,18,174,54,201,4.9,0.853,723.8,fl_advanced
20,Female,161.1,105.2,40.53,Beginner,Muscle Gain,Dips,27,Low,4,11,136,44,108,5.01,0.68,206.7,mg_beginner
43,Female,155.9,79.6,32.75,Advanced,Fat Loss,Pull-ups,49,High,4,19,153,76,196,1.809,0.864,911.2,fl_advanced
34,Female,166.1,80.5,29.18,Advanced,Maintenance,Handstand,36,Medium,3,12,141,36,108,2.3,0.758,337.1,mt_standard
39,Male,167.6,67.2,23.92,Beginner,Muscle Gain,Squats,31,Medium,5,11,142,55,155,1.68,0.785,225.0,mg_beginner
46,Female,162.6,42.9,16.23,Beginner,Fat Loss,Push-ups,30,High,5,17,153,85,150,0.913,0.879,230.2,fl_beginner
28,Male,180.6,52.9,16.22,Beginner,Fat Loss,Push-ups,39,Medium,4,17,150,68,156,1.824,0.781,186.2,fl_beginner
23,Female,171.0,94.3,32.25,Intermediate,Muscle Gain,Dips,40,Medium,5,11,150,55,200,3.929,0.761,522.6,mg_intermediate
25,Female,156.7,83.8,34.13,Beginner,Fat Loss,Plank,22,Low,3,16,133,48,66,3.223,0.682,80.3,fl_beginner
25,Male,173.6,45.7,15.16,Beginner,Muscle Gain,Push-ups,30,Low,5,7,133,35,150,1.758,0.682,104.4,mg_beginner
23,Female,161.1,56.4,21.73,Intermediate,Maintenance,Push-ups,40,Medium,3,15,150,45,120,2.35,0.761,326.8,mt_standard
26,Female,159.8,63.3,24.79,Beginner,Fat Loss,Pull-ups,27,Medium,3,15,151,45,81,2.344,0.778,194.8,fl_beginner
26,Male,169.2,73.2,25.57,Intermediate,Maintenance,Pull-ups,35,Medium,2,9,148,18,70,2.711,0.763,365.9,mt_standard
24,Female,168.8,106.3,37.31,Beginner,Fat Loss,Squats,34,Medium,3,15,152,45,102,4.252,0.776,330.4,fl_beginner
23,Male,168.9,110.4,38.7,Intermediate,Muscle Gain,Pull-ups,54,Medium,5,6,150,30,270,4.6,0.761,833.1,mg_intermediate
29,Male,169.1,68.0,23.78,Intermediate,Muscle Gain,Pull-ups,52,Medium,4,9,146,36,208,2.267,0.764,471.6,mg_intermediate
47,Female,163.2,88.3,33.15,Intermediate,Fat Loss,Pull-ups,53,Medium,5,13,135,65,265,1.84,0.78,653.7,fl_intermediate
23,Male,163.9,115.6,43.03,Intermediate,Muscle Gain,Pull-ups,52,Low,3,7,131,21,156,4.817,0.665,499.4,mg_intermediate
31,Male,178.5,92.6,29.06,Intermediate,Fat Loss,Push-ups,34,Medium,3,18,145,54,102,2.894,0.767,403.4,fl_intermediate
17,Male,183.8,62.1,18.38,Advanced,Maintenance,Muscle-ups,32,High,2,8,174,16,64,3.45,0.857,473.7,mt_standard
32,Male,161.9,95.1,36.28,Intermediate,Muscle Gain,Squats,42,High,3,10,163,30,126,2.882,0.867,702.8,mg_intermediate
30,Male,182.1,96.5,29.1,Beginner,Maintenance,Plank,20,Low,2,9,131,18,40,3.113,0.689,72.5,mt_standard
39,Male,177.1,88.3,28.15,Beginner,Muscle Gain,Dips,26,Medium,4,8,142,32,104,2.208,0.785,215.1,mg_beginner
37,Male,184.4,118.1,34.73,Beginner,Muscle Gain,Dips,40,Medium,4,6,144,24,160,3.108,0.787,435.7,mg_beginner
34,Male,176.2,95.0,30.6,Intermediate,Fat Loss,Push-ups,52,Medium,4,20,143,80,208,2.714,0.769,670.9,fl_intermediate
44,Male,166.7,96.4,34.69,Advanced,Muscle Gain,Muscle-ups,49,Medium,3,7,134,21,147,2.142,0.761,818.3,mg_advanced
57,Male,170.2,63.7,21.99,Beginner,Maintenance,Squats,34,Low,3,10,117,30,102,1.098,0.718,150.2,mt_standard
37,Male,181.4,106.4,32.33,Beginner,Muscle Gain,Push-ups,44,Low,3,6,127,18,132,2.8,0.694,358.4,mg_beginner
21,Male,176.3,93.0,29.92,Beginner,Muscle Gain,Squats,27,Low,4,10,135,40,108,4.227,0.678,158.3,mg_beginner
25,Male,184.4,104.3,30.67,Advanced,Fat Loss,Plank,59,High,3,20,167,60,177,4.012,0.856,604.0,fl_advanced
27,Female,173.4,106.6,35.45,Advanced,Muscle Gain,Handstand,58,High,5,11,166,55,290,3.807,0.86,1077.5,mg_advanced
36,Male,181.4,95.6,29.05,Intermediate,Fat Loss,Pull-ups,52,Low,3,17,124,51,156,2.584,0.674,438.9,fl_intermediate
48,Male,166.0,119.0,43.18,Advanced,Maintenance,Pull-ups,47,Medium,4,11,132,44,188,2.429,0.767,964.6,mt_standard
24,Female,167.6,72.7,25.88,Advanced,Maintenance,Pull-ups,45,Medium,4,13,147,52,180,2.908,0.75,577.7,mt_standard
24,Female,161.9,47.3,18.05,Intermediate,Fat Loss,Squats,35,High,5,19,169,95,175,1.892,0.862,280.6,fl_intermediate
44,Female,169.6,107.9,37.51,Advanced,Muscle Gain,Muscle-ups,51,Medium,3,10,134,30,153,2.398,0.761,1147.1,mg_advanced
23,Female,161.7,80.6,30.83,Intermediate,Fat Loss,Pull-ups,49,High,4,19,170,76,196,3.358,0.863,656.4,fl_intermediate
